session,epoch,type,loss,wa,ua,time
1,39,train,0.011408198852757317,0.8672964462438146,0.871877334669707,51.466126918792725
1,39,valid,0.03256601655538181,0.7059907834101382,0.7333854579186109,5.07729172706604
1,40,train,0.01107476422084756,0.8699955015744489,0.8726678340303802,50.93375039100647
1,40,valid,0.032471572982001415,0.7059907834101382,0.7369398172796792,5.173417568206787
1,41,train,0.010823671376308342,0.8715699505173189,0.8747905644600782,51.412492990493774
1,41,valid,0.03258770171398391,0.7032258064516129,0.7350552149134022,5.172780275344849
1,42,train,0.010559559855450932,0.8787674313990104,0.8833457344012393,52.138458251953125
1,42,valid,0.032177681623515995,0.7133640552995392,0.7386777793584697,5.184473037719727
1,43,train,0.010247362959414412,0.8758434547908233,0.8807924071191457,51.14701175689697
1,43,valid,0.032913536904594316,0.7041474654377881,0.7342907765777429,5.239246845245361
1,44,train,0.010336668857759149,0.8785425101214575,0.8820938856007405,51.837170362472534
1,44,valid,0.03396083783993523,0.6912442396313364,0.727657246557906,5.273001432418823
1,45,train,0.01640318652503511,0.8011695906432749,0.808487269839114,52.2566602230072
1,45,valid,0.033071099805392426,0.6672811059907834,0.7072375599048065,5.13527250289917
1,46,train,0.015224999777915721,0.8178137651821862,0.8244425010588153,50.92192053794861
1,46,valid,0.027229510556717622,0.7078341013824885,0.7297427628031056,5.111751556396484
1,47,train,0.01564545012772539,0.8036437246963563,0.8106992001255995,51.527928829193115
1,47,valid,0.026153931186495838,0.7188940092165899,0.7271346413139825,5.170767307281494
1,48,train,0.013238638547281398,0.8412055780476833,0.8461755247345919,51.02362537384033
1,48,valid,0.03037454849838661,0.6949308755760368,0.7182519924191426,5.165734052658081
1,49,train,0.012375579876268012,0.851102114260009,0.8556535800337395,51.32474112510681
1,49,valid,0.04669626956711167,0.6092165898617512,0.6702585909370914,5.128082752227783
1,50,train,0.012680984797225146,0.8421052631578947,0.8475924378232871,51.89821529388428
1,50,valid,0.035321245242923086,0.6451612903225806,0.7051082338165393,5.351992130279541
1,51,train,0.011974105216794007,0.8578497525865947,0.8616174524315352,51.645713090896606
1,51,valid,0.03501351319150441,0.6866359447004609,0.7211676388866848,5.400436639785767
1,52,train,0.010417218756197114,0.872919478182636,0.8770689099489226,52.8767569065094
1,52,valid,0.03291260089193072,0.6764976958525346,0.7177447904453865,5.157800912857056
1,53,train,0.01064165932299369,0.8711201079622132,0.8765773743408702,51.8088915348053
1,53,valid,0.038073925241347284,0.6783410138248848,0.72865966859104,5.195181369781494
1,54,train,0.009591338868632919,0.8816914080071975,0.8865031120667176,51.12796497344971
1,54,valid,0.040086691253196256,0.6718894009216589,0.7140888324629316,5.1772847175598145
1,55,train,0.009641796246579891,0.8866396761133604,0.889953431890395,52.68212962150574
1,55,valid,0.039859034608586044,0.6755760368663595,0.6701142394957216,5.202237606048584
1,56,train,0.0083259943247619,0.9017094017094017,0.9040779897017882,50.992398262023926
1,56,valid,0.040249625164242936,0.6866359447004609,0.7234099610168031,5.091102838516235
1,57,train,0.007960825448405807,0.9086819613135403,0.9126257529196038,50.797128200531006
1,57,valid,0.038396612935901235,0.6829493087557603,0.720774003110459,5.286195516586304
1,58,train,0.008234617182607056,0.8999100314889789,0.9021051204786517,53.24940490722656
1,58,valid,0.04954027354991931,0.6543778801843319,0.705635943471959,5.213867902755737
1,59,train,0.007625794548036894,0.9080071974808817,0.9118542190447259,51.43156290054321
1,59,valid,0.04186070028537979,0.6930875576036867,0.7330727319564687,5.309985160827637
1,60,train,0.0060245119717292185,0.9291497975708503,0.9336674662487071,51.94026827812195
1,60,valid,0.045886885282081395,0.695852534562212,0.7249324890130663,5.16559362411499
1,61,train,0.00622160638000915,0.9304993252361673,0.9320478295531544,50.955811738967896
1,61,valid,0.045163098623126334,0.6921658986175115,0.7297078635402352,5.155781030654907
1,62,train,0.00490426440864426,0.9430949167791273,0.9454658590998266,51.132664918899536
1,62,valid,0.04930071457190448,0.6866359447004609,0.7162753906686473,5.159772634506226
1,63,train,0.005757290408269972,0.9313990103463787,0.933815439199636,51.050233364105225
1,63,valid,0.045055779938324256,0.6912442396313364,0.7303184553604134,5.154089450836182
1,64,train,0.0035955525423160047,0.9597390913180387,0.9604920227277376,51.5704300403595
1,64,valid,0.057002485897134525,0.6700460829493088,0.710579786350994,5.114526987075806
1,65,train,0.0033700408854321134,0.9619883040935673,0.9635108773076941,51.165685176849365
1,65,valid,0.06593951780675193,0.6599078341013825,0.7081139891299043,5.174375057220459
1,66,train,0.003318222153729085,0.962438146648673,0.9649059160613463,51.10533285140991
1,66,valid,0.057697678875813285,0.687557603686636,0.7336203011210084,5.163830041885376
1,67,train,0.0029846435118243736,0.9667116509221773,0.9674173300655964,51.060218811035156
1,67,valid,0.06597440418559834,0.6718894009216589,0.7230023226894108,5.161939382553101
1,68,train,0.003223402456858447,0.9622132253711201,0.963503186097028,50.83703398704529
1,68,valid,0.05616554225095406,0.7078341013824885,0.735637386665871,5.186540126800537
1,69,train,0.00240592330577312,0.9754835807467387,0.9760203491610224,51.00963568687439
1,69,valid,0.06876986916713451,0.6755760368663595,0.7184392826558319,5.190661668777466
1,70,train,0.0025322103090613603,0.9732343679712101,0.9746845943831955,51.28131914138794
1,70,valid,0.06712879475360642,0.6737327188940092,0.7092828854460212,5.094743967056274
1,71,train,0.0015902655258398961,0.9831309041835358,0.9833645591320207,50.77485132217407
1,71,valid,0.06545859231926879,0.7096774193548387,0.7320804546459847,5.215408086776733
1,72,train,0.002048152259995493,0.9772829509671614,0.9773936451825451,51.16047549247742
1,72,valid,0.0658576872354279,0.7069124423963133,0.7386945508757538,5.173651695251465
1,73,train,0.0012238875669686965,0.9887539361223572,0.9893908540697494,51.14810824394226
1,73,valid,0.06828117991372737,0.7059907834101382,0.7398801082204061,5.170124053955078
1,74,train,0.001003272053085978,0.9885290148448043,0.9886487399376113,51.052714586257935
1,74,valid,0.07603127429012879,0.6847926267281106,0.7270844836392849,5.182940244674683
1,75,train,0.0008272056564346402,0.9914529914529915,0.9913714435500307,50.988709688186646
1,75,valid,0.07548422511272167,0.6976958525345622,0.7348040259127727,5.182408332824707
1,76,train,0.0005288860129378485,0.9948268106162843,0.9949330059227153,51.08763670921326
1,76,valid,0.07720634291798288,0.695852534562212,0.7281935669557362,5.197140216827393
1,77,train,0.0005966103099605167,0.9943769680611786,0.9940700948648965,51.12038445472717
1,77,valid,0.07709218834951725,0.7096774193548387,0.7421166703865109,5.154498100280762
1,78,train,0.0005717762458302134,0.9946018893387314,0.9946422372367774,51.21181058883667
1,78,valid,0.08542250773873747,0.6894009216589861,0.7308393682709485,5.1694495677948
1,79,train,0.0005342228817111455,0.9948268106162843,0.994632722252746,51.23915243148804
1,79,valid,0.08009850536623309,0.7050691244239631,0.7397677580316784,5.156489372253418
1,80,train,0.00046466385716931863,0.9955015744489428,0.9952762525106218,50.724132776260376
1,80,valid,0.08438890482972844,0.6903225806451613,0.7301947347408392,5.107323884963989
1,81,train,0.000325817960989274,0.9973009446693657,0.9970784848417451,50.941752910614014
1,81,valid,0.08066487850681428,0.7069124423963133,0.7389268850979631,5.240190029144287
1,82,train,0.0003003402441805811,0.9979757085020243,0.9978295191643402,51.08500099182129
1,82,valid,0.08138282999464994,0.7023041474654378,0.7346401451633903,5.210750102996826
1,83,train,0.00029856036774929024,0.9977507872244714,0.9979413958995639,51.33995246887207
1,83,valid,0.0833393401264595,0.7004608294930875,0.7350072115584443,5.121657848358154
1,84,train,0.00030946473241757496,0.9975258659469186,0.997349513908616,51.120118379592896
1,84,valid,0.0823875753835599,0.7059907834101382,0.7361660323128073,5.197919845581055
1,85,train,0.0002541482564102937,0.9979757085020243,0.9978243768508133,51.255762338638306
1,85,valid,0.08372222281271412,0.7032258064516129,0.7367588455655815,5.189987659454346
1,86,train,0.0002490667838269304,0.9986504723346828,0.9984833340492697,51.2822368144989
1,86,valid,0.083951768320277,0.7013824884792627,0.7349090022426753,5.1682939529418945
1,87,train,0.00026753520839323415,0.9979757085020243,0.9977322997266747,50.639185428619385
1,87,valid,0.08523543683065248,0.7023041474654378,0.7368012384537065,5.110870599746704
1,88,train,0.00024344838395452603,0.9979757085020243,0.9979168687924721,50.52426743507385
1,88,valid,0.08492412427054023,0.6995391705069124,0.733658201081169,5.124415636062622
1,89,train,0.00024095243327179274,0.9979757085020243,0.9978389741563535,50.80085110664368
1,89,valid,0.08456934108162806,0.7023041474654378,0.735333579718182,5.099590539932251
1,90,train,0.00024499247216194737,0.9979757085020243,0.9980188157261443,50.563974142074585
1,90,valid,0.08450473656852124,0.7004608294930875,0.7332354974864029,5.122318267822266
1,91,train,0.00019899181260486608,0.9986504723346828,0.9984833340492697,50.554919958114624
1,91,valid,0.08473468030103341,0.7023041474654378,0.7350295243816651,5.111515760421753
1,92,train,0.00022456121121721637,0.9982006297795771,0.9981104180407446,50.541972637176514
1,92,valid,0.08566489203184981,0.6986175115207374,0.7326223144520444,5.118094444274902
1,93,train,0.002954572570475174,0.970310391363023,0.9713597338625812,50.536253452301025
1,93,valid,0.0795915626710461,0.6341013824884792,0.6840055763570164,5.108358860015869
1,94,train,0.004555246435161102,0.9484930274403959,0.9505856413853336,50.58243179321289
1,94,valid,0.06763795301112162,0.6820276497695853,0.7297127153457759,5.1832897663116455
1,95,train,0.0066331588226197485,0.9336482231219073,0.9364874789736457,50.56580090522766
1,95,valid,0.05856789119781986,0.6940092165898617,0.7214574846110596,5.109614849090576
1,96,train,0.002709684878406737,0.967161493477283,0.9685665765104736,50.50260877609253
1,96,valid,0.06328014690205798,0.6912442396313364,0.7191308154968394,5.120817184448242
1,97,train,0.003920523342004049,0.9572649572649573,0.958799713028273,50.709721088409424
1,97,valid,0.06097856348011351,0.6783410138248848,0.7136032278766642,5.114177465438843
1,98,train,0.0027905112428626686,0.9689608636977058,0.9697762178360018,50.59004306793213
1,98,valid,0.05786359598559718,0.712442396313364,0.7214123227568173,5.12444543838501
1,99,train,0.0038715369544430624,0.9597390913180387,0.9599854259871273,50.629225969314575
1,99,valid,0.07268038466229416,0.6359447004608295,0.6991433448028413,5.109805345535278
1,100,train,0.001786252794349696,0.979757085020243,0.979712164087758,50.59519410133362
1,100,valid,0.07218335748817514,0.6728110599078341,0.7081653126295839,5.127375602722168
1,101,train,0.0013117198838224551,0.9842555105713,0.9838961526626548,50.55891466140747
1,101,valid,0.07521316554689188,0.688479262672811,0.7220077253260644,5.119421720504761
1,102,train,0.0037918714856711314,0.959289248762933,0.9595217721084841,50.6115562915802
1,102,valid,0.05936238422371825,0.695852534562212,0.7108081959032109,5.115667104721069
1,103,train,0.0012736752094806506,0.9860548807917229,0.9859133931232166,50.62194490432739
1,103,valid,0.07210131334269651,0.688479262672811,0.7187071234073156,5.1382057666778564
1,104,train,0.0018120667197468413,0.9813315339631129,0.9805568593397848,50.62292408943176
1,104,valid,0.0848342687852921,0.6516129032258065,0.7062364713274849,5.105859756469727
1,105,train,0.001613021445917481,0.9806567701304544,0.9818315914500643,50.57237911224365
1,105,valid,0.06358210916892724,0.7087557603686636,0.732624756169044,5.1058995723724365
1,106,train,0.0015102469842171685,0.9847053531264057,0.9853995251160667,50.55767822265625
1,106,valid,0.07884762885933098,0.6894009216589861,0.722173590023223,5.101267337799072
1,107,train,0.0011864735136593383,0.9860548807917229,0.9864839362170347,50.61435031890869
1,107,valid,0.07080914205120456,0.7078341013824885,0.7326585197593962,5.121332883834839
1,108,train,0.0005711882878841949,0.9948268106162843,0.9951124326749858,50.604926109313965
1,108,valid,0.07575877671417552,0.7004608294930875,0.7266201458176861,5.109846591949463
1,109,train,0.0013087212200676335,0.9862798020692758,0.9860927598834691,50.62346053123474
1,109,valid,0.07062362056174036,0.7013824884792627,0.723276624080693,5.115428447723389
1,110,train,0.0005628215491797254,0.9946018893387314,0.9947398714919629,50.61705422401428
1,110,valid,0.07120681330904982,0.7050691244239631,0.72565529270018,5.107824325561523
1,111,train,0.0010666809620845663,0.98897885739991,0.9891153923403558,50.62550902366638
1,111,valid,0.07847714621899864,0.7087557603686636,0.7408697850390287,5.119621515274048
1,112,train,0.00032569732818627314,0.9964012595591543,0.9965314043785124,50.59532117843628
1,112,valid,0.08344937271786175,0.6967741935483871,0.7312780174585177,5.1043102741241455
1,113,train,0.00034810459883525657,0.9961763382816015,0.9964548141869725,50.64754247665405
1,113,valid,0.0821601708913179,0.6940092165898617,0.7275631434594817,5.120822906494141
1,114,train,0.0005690622239262237,0.9943769680611786,0.9947639837815345,50.62657809257507
1,114,valid,0.07964282710156682,0.7023041474654378,0.7293077624853702,5.09824013710022
1,115,train,0.00031994055674256975,0.9964012595591543,0.9968179203779821,50.62036967277527
1,115,valid,0.07848837661303683,0.7023041474654378,0.7261123964607409,5.121289014816284
1,116,train,0.000295145660332584,0.9979757085020243,0.9983336967016538,50.61518216133118
1,116,valid,0.08740609565638177,0.6949308755760368,0.7289911504399551,5.120014429092407
1,117,train,0.00024797332699218514,0.9973009446693657,0.9974815450804271,50.62626791000366
1,117,valid,0.08874272580520348,0.695852534562212,0.7294452353695758,5.119639873504639
1,118,train,6.431004306169126e-05,0.9995501574448943,0.9995298645538094,50.59090042114258
1,118,valid,0.09013998925960558,0.7041474654377881,0.7364123973409397,5.117650747299194
1,119,train,8.387961277821519e-05,0.9991003148897886,0.9991620908588112,50.654754638671875
1,119,valid,0.09873076545478013,0.6829493087557603,0.723161630174544,5.125927686691284
2,0,train,0.04715363494886586,0.3181011535048802,0.3171578984802313,57.711440086364746
2,0,valid,0.03942725467308992,0.3978494623655914,0.4643384301954119,5.717253923416138
2,1,train,0.03785292875639823,0.43478260869565216,0.4430486720823488,49.940256118774414
2,1,valid,0.03572895784997987,0.4447702834799609,0.5207064459234751,4.4635009765625
2,2,train,0.034302395785817445,0.5042147293700089,0.5166245824291568,49.753971576690674
2,2,valid,0.030999412372315033,0.5513196480938416,0.5989430905852869,4.486692667007446
2,3,train,0.03349080589247046,0.5341614906832298,0.5427727195525487,49.766730308532715
2,3,valid,0.027276429321292792,0.6373411534701857,0.6492476176144669,4.481793165206909
2,4,train,0.03090605394916399,0.580301685891748,0.5884148168715475,49.72634315490723
2,4,valid,0.028333619338909086,0.5874877810361682,0.6213053753131068,4.480330467224121
2,5,train,0.02891008664309291,0.6131322094055013,0.6218937136110732,49.76730942726135
2,5,valid,0.03270591365743359,0.5962854349951124,0.624380634140456,4.4898598194122314
2,6,train,0.027352132240331797,0.645075421472937,0.6514296535495422,49.71787405014038
2,6,valid,0.024508712126828824,0.6803519061583577,0.6788527536309716,4.474764823913574
2,7,train,0.02643076886407231,0.6619343389529725,0.6666686291708004,49.71975374221802
2,7,valid,0.02697119593095919,0.6510263929618768,0.6447511838006668,4.483425855636597
2,8,train,0.025480266571203586,0.6838952972493345,0.6879144694599499,49.73822236061096
2,8,valid,0.02725527918408693,0.6432062561094819,0.658087981133077,4.486817121505737
2,9,train,0.027110291405282618,0.6444099378881988,0.6494601951197232,49.74347901344299
2,9,valid,0.03122324249611572,0.6168132942326491,0.6495095136102852,4.4811623096466064
2,10,train,0.02670768987529555,0.6521739130434783,0.6579384702632092,49.733500242233276
2,10,valid,0.023228523245887905,0.7086999022482894,0.7120612606955135,4.490399360656738
2,11,train,0.024985140815919335,0.6754658385093167,0.6816992052525587,49.723119497299194
2,11,valid,0.027939918490157683,0.6256109481915934,0.6542687121764998,4.481252431869507
2,12,train,0.024333337336752196,0.6965394853593612,0.7019659852540818,49.685009717941284
2,12,valid,0.024034789784329845,0.6999022482893451,0.7027221697755749,4.483384609222412
2,13,train,0.023187291832391203,0.7096273291925466,0.7158201474551,49.69050168991089
2,13,valid,0.023747710421870762,0.7204301075268817,0.7356005803213934,4.4723570346832275
2,14,train,0.02285323848000859,0.7193877551020408,0.7253394986863841,49.692723512649536
2,14,valid,0.026738244941856854,0.6862170087976539,0.7287774401966912,4.488945007324219
2,15,train,0.02182431798676209,0.724267968056788,0.7297664546759158,49.66823387145996
2,15,valid,0.025623869809994832,0.6852394916911045,0.7058455903652057,4.485210657119751
2,16,train,0.020705226812091884,0.7404614019520852,0.7475330174425854,49.67409873008728
2,16,valid,0.02586726992885388,0.6930596285434996,0.7073154768360685,4.480349063873291
2,17,train,0.02011471458552893,0.7477817213842058,0.7543095205899489,49.64955759048462
2,17,valid,0.02586657071771976,0.6940371456500489,0.7112775423957085,4.477052927017212
2,18,train,0.019946957074813115,0.7535492457852706,0.7611400325256261,49.64961624145508
2,18,valid,0.028263292580347724,0.6588465298142717,0.6831344785793305,4.477756500244141
2,19,train,0.019411793023268523,0.7648624667258208,0.7702706187200904,49.63982677459717
2,19,valid,0.02903203414215953,0.656891495601173,0.6786393693415441,4.481198072433472
2,20,train,0.019314721134138402,0.7608695652173914,0.7660162592313908,49.64774441719055
2,20,valid,0.02724733202921214,0.6862170087976539,0.7043929692383484,4.473052501678467
2,21,train,0.022517197918288986,0.7158385093167702,0.722337936927439,49.6324188709259
2,21,valid,0.027189052080187515,0.6920821114369502,0.6975030293062047,4.488514184951782
2,22,train,0.021934450935397195,0.7244897959183674,0.7310826596701487,49.63416647911072
2,22,valid,0.025670016288232945,0.6803519061583577,0.7157753334949675,4.476500749588013
2,23,train,0.021856968830725527,0.7273735581188997,0.734063837842868,49.59190511703491
2,23,valid,0.02950455098324624,0.6471163245356794,0.6814126674069468,4.487268924713135
2,24,train,0.021296243165960963,0.7309228039041704,0.7358972800692869,49.62381601333618
2,24,valid,0.02492208555267936,0.6803519061583577,0.6926410914690905,4.466845273971558
2,25,train,0.02033158194045631,0.7517746228926353,0.757157963135096,49.636474609375
2,25,valid,0.02779392016102958,0.6695992179863147,0.6818782835380176,4.486926317214966
2,26,train,0.019058534533393626,0.7595385980479148,0.7643090444324401,49.53188705444336
2,26,valid,0.03518910747738819,0.6119257086999023,0.65526132903315,4.480379343032837
2,27,train,0.018940064292516767,0.7721827861579414,0.7766034893253372,49.568039894104004
2,27,valid,0.02699659127498069,0.7028347996089932,0.739216270309796,4.469601154327393
2,28,train,0.01873982125875055,0.7704081632653061,0.7770316088201304,49.54497766494751
2,28,valid,0.025398901313222866,0.718475073313783,0.7087450191019808,4.482758522033691
2,29,train,0.018078775952480065,0.7768411712511092,0.7822381686853843,49.560641050338745
2,29,valid,0.02843674238068384,0.6432062561094819,0.6377647015506391,4.477898359298706
2,30,train,0.016946283500466394,0.793921916592724,0.7998978743513397,49.528430700302124
2,30,valid,0.03262581232705773,0.6578690127077224,0.6657789470435045,4.477543830871582
2,31,train,0.01695331646180724,0.7950310559006211,0.7995916494630195,49.5408730506897
2,31,valid,0.02811690006233963,0.6754643206256109,0.710828621932187,4.48395562171936
2,32,train,0.015436192391028739,0.8152173913043478,0.8187344192005401,49.498297929763794
2,32,valid,0.026303289048482944,0.7086999022482894,0.7388013884058194,4.468266725540161
2,33,train,0.015446795234927691,0.8149955634427685,0.8209847258236918,49.52110838890076
2,33,valid,0.02943347101322833,0.6617790811339198,0.6765484630713587,4.480968236923218
2,34,train,0.014292574661991294,0.834072759538598,0.8394090299620682,49.51465058326721
2,34,valid,0.026574053063274945,0.7165200391006843,0.741476612834852,4.48926305770874
2,35,train,0.013624399219504901,0.8331854480922803,0.8381595215762137,49.45614981651306
2,35,valid,0.03454960705867203,0.6559139784946236,0.6730357943750025,4.4587883949279785
2,36,train,0.01362260692846278,0.8391748003549245,0.8423698735171552,49.47668433189392
2,36,valid,0.0318672282553896,0.6608015640273704,0.6810936096216069,4.479444265365601
2,37,train,0.01292544466830929,0.8469387755102041,0.8501855763640057,49.50486636161804
2,37,valid,0.027315391604501832,0.7174975562072337,0.7382304984131309,4.472724676132202
2,38,train,0.012254125584898634,0.8520408163265306,0.8559056875906389,49.45056080818176
2,38,valid,0.03160679344732391,0.6920821114369502,0.7181069891830956,4.476406574249268
2,39,train,0.0115480855299026,0.8655723158828749,0.8693171858827239,49.475825548172
2,39,valid,0.03660239079304382,0.667644183773216,0.7016922942006067,4.470830678939819
2,40,train,0.011292804139992677,0.8702307009760426,0.8729009916693174,49.457417726516724
2,40,valid,0.0343130763214107,0.6901270772238515,0.7284402529276326,4.467799425125122
2,41,train,0.010893265932414948,0.8724489795918368,0.8776619425271016,49.45338702201843
2,41,valid,0.03207522039488322,0.7067448680351907,0.7303284127554432,4.46926212310791
2,42,train,0.010744970017497055,0.8722271517302573,0.8758917639027792,49.58351683616638
2,42,valid,0.03332463403724913,0.6999022482893451,0.7277695156328369,4.484373569488525
2,43,train,0.010499451479675395,0.8811002661934338,0.8835947396309284,49.85125970840454
2,43,valid,0.03571432503714123,0.6774193548387096,0.7025184205304813,4.471478700637817
2,44,train,0.010386841657580585,0.8771073646850044,0.8820290699772123,49.49412989616394
2,44,valid,0.03761704023271974,0.6725317693059628,0.7004952646761985,4.476252555847168
2,45,train,0.01520182073327854,0.8198757763975155,0.8231785246976817,49.477227449417114
2,45,valid,0.035810816865541835,0.6236559139784946,0.6671179868140096,4.482036113739014
2,46,train,0.01447054043663426,0.8214285714285714,0.8251222678416519,49.81349468231201
2,46,valid,0.027614108249472268,0.7165200391006843,0.7349005225305965,4.693685054779053
2,47,train,0.014361048323873301,0.8296362023070097,0.8340932270511123,49.529467821121216
2,47,valid,0.029013219292212792,0.7145650048875856,0.7390548817521546,4.47430419921875
2,48,train,0.014290515535049134,0.8285270629991127,0.8329669797022874,49.60811710357666
